freq_hz,delta_db_raw,delta_db_smooth
1.981640625000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.982226562500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.982812500000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.983398437500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.983984375000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.984570312500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.985156250000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.985742187500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.986328125000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.986914062500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.987500000000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.988085937500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.988671875000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.989257812500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.989843750000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.990429687500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.991015625000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.991601562500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.992187500000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.992773437500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.993359375000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.993945312500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.994531250000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.995117187500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.995703125000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.996289062500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.996875000000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.997460937500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.998046875000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.998632812500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.999218750000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.999804687500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.000390625000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.000976562500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.001562500000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.002148437500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.002734375000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.003320312500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.003906250000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.004492187500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.005078125000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.005664062500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.006250000000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.006835937500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.007421875000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.008007812500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.008593750000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.009179687500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.009765625000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.010351562500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.010937500000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.011523437500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.012109375000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.012695312500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.013281250000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.013867187500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.014453125000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.015039062500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.015625000000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.016210937500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.016796875000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.017382812500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.017968750000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.018554687500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.019140625000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.019726562500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.020312500000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.020898437500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.021484375000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.022070312500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.022656250000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.023242187500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.023828125000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.024414062500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.025000000000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.025585937500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.026171875000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.026757812500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.027343750000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.027929687500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.028515625000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.029101562500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.029687500000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.030273437500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.030859375000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.031445312500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.032031250000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.032617187500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.033203125000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.033789062500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.034375000000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.034960937500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.035546875000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.036132812500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.036718750000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.037304687500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.037890625000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.038476562500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.039062500000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.039648437500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.040234375000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.040820312500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.041406250000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.041992187500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.042578125000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.043164062500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.043750000000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.044335937500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.044921875000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.045507812500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.046093750000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.046679687500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.047265625000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.047851562500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.048437500000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.049023437500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.049609375000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.050195312500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.050781250000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.051367187500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.051953125000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.052539062500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.053125000000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.053710937500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.054296875000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.054882812500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.055468750000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.056054687500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.056640625000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.057226562500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.057812500000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.058398437500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.058984375000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.059570312500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.060156250000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.060742187500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.061328125000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.061914062500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.062500000000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.063085937500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.063671875000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.064257812500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.064843750000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.065429687500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.066015625000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.066601562500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.067187500000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.067773437500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.068359375000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.068945312500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.069531250000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.070117187500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.070703125000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.071289062500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.071875000000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.072460937500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.073046875000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.073632812500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.074218750000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.074804687500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.075390625000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.075976562500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.076562500000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.077148437500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.077734375000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.078320312500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.078906250000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.079492187500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.080078125000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.080664062500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.081250000000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.081835937500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.082421875000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.083007812500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.083593750000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.084179687500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.084765625000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.085351562500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.085937500000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.086523437500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.087109375000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.087695312500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.088281250000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.088867187500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.089453125000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.090039062500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.090625000000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.091210937500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.091796875000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.092382812500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.092968750000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.093554687500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.094140625000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.094726562500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.095312500000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.095898437500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.096484375000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.097070312500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.097656250000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.098242187500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.098828125000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.099414062500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.100000000000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.100585937500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.101171875000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.101757812500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.102343750000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.102929687500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.103515625000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.104101562500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.104687500000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.105273437500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.105859375000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.106445312500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.107031250000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.107617187500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.108203125000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.108789062500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.109375000000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.109960937500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.110546875000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.111132812500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.111718750000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.112304687500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.112890625000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.113476562500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.114062500000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.114648437500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.115234375000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.115820312500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.116406250000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.116992187500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.117578125000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.118164062500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.118750000000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.119335937500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.119921875000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.120507812500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.121093750000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.121679687500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.122265625000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.122851562500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.123437500000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.124023437500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.124609375000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.125195312500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.125781250000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.126367187500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.126953125000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.127539062500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.128125000000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.128710937500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.129296875000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.129882812500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.130468750000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.131054687500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.131640625000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.132226562500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.132812500000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.133398437500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.133984375000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.134570312500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.135156250000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.135742187500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.136328125000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.136914062500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.137500000000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.138085937500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.138671875000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.139257812500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.139843750000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.140429687500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.141015625000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.141601562500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.142187500000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.142773437500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.143359375000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.143945312500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.144531250000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.145117187500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.145703125000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.146289062500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.146875000000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.147460937500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.148046875000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.148632812500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.149218750000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.149804687500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.150390625000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.150976562500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.151562500000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.152148437500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.152734375000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.153320312500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.153906250000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.154492187500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.155078125000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.155664062500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.156250000000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.156835937500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.157421875000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.158007812500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.158593750000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.159179687500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.159765625000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.160351562500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.160937500000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.161523437500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.162109375000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.162695312500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.163281250000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.163867187500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.164453125000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.165039062500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.165625000000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.166210937500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.166796875000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.167382812500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.167968750000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.168554687500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.169140625000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.169726562500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.170312500000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.170898437500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.171484375000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.172070312500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.172656250000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.173242187500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.173828125000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.174414062500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.175000000000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.175585937500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.176171875000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.176757812500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.177343750000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.177929687500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.178515625000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.179101562500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.179687500000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.180273437500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.180859375000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.181445312500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.182031250000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.182617187500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.183203125000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.183789062500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.184375000000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.184960937500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.185546875000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.186132812500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.186718750000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.187304687500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.187890625000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.188476562500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.189062500000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.189648437500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.190234375000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.190820312500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.191406250000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.191992187500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.192578125000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.193164062500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.193750000000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.194335937500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.194921875000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.195507812500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.196093750000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.196679687500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.197265625000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.197851562500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.198437500000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.199023437500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.199609375000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.200195312500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.200781250000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.201367187500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.201953125000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.202539062500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.203125000000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.203710937500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.204296875000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.204882812500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.205468750000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.206054687500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.206640625000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.207226562500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.207812500000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
2.208398437500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
